NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name,UZA SQ Miles, UZA Population , Service Area Population , Service Area SQ Miles ,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
50149,5149,Michiana Area Council of Governments,DR,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",SOUTH BEND,IN,26794,"Elkhart, IN--MI",94.94," 148,199 "," 142,692 ", 90 ,2022,12,2022,"158,037 ","28,611 ",6 ,"$44,575.00 ","$1,102,614.00 ",$38.54 ,$1.56 
50149,5149,Michiana Area Council of Governments,DR,TX,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",SOUTH BEND,IN,26794,"Elkhart, IN--MI",94.94," 148,199 "," 142,692 ", 90 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50149,5149,Michiana Area Council of Governments,MB,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",SOUTH BEND,IN,26794,"Elkhart, IN--MI",94.94," 148,199 "," 142,692 ", 90 ,2022,12,2022,"1,874,284 ","338,606 ",6 ,"$190,377.00 ","$3,170,006.00 ",$9.36 ,$0.56 
50154,5154,Metropolitan Council,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MINNEAPOLIS,MN,57628,"Minneapolis--St. Paul, MN",1014.79," 2,914,866 "," 2,849,712 "," 2,975 ",2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50154,5154,Metropolitan Council,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MINNEAPOLIS,MN,57628,"Minneapolis--St. Paul, MN",1014.79," 2,914,866 "," 2,849,712 "," 2,975 ",2022,12,2022,"21,954,680 ","2,069,540 ",11 ,"$7,191,901.00 ","$94,604,884.00 ",$45.71 ,$3.48 
50154,5154,Metropolitan Council,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MINNEAPOLIS,MN,57628,"Minneapolis--St. Paul, MN",1014.79," 2,914,866 "," 2,849,712 "," 2,975 ",2022,12,2022,"5,152,271 ","1,227,329 ",4 ,"$451,202.00 ","$18,656,390.00 ",$15.20 ,$0.37 
50154,5154,Metropolitan Council,VP,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MINNEAPOLIS,MN,57628,"Minneapolis--St. Paul, MN",1014.79," 2,914,866 "," 2,849,712 "," 2,975 ",2022,12,2022,"2,926,546 ","81,073 ",36 ,"$443,396.00 ","$784,761.00 ",$9.68 ,$5.47 
50155,5155,Metro Mobility,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MINNEAPOLIS,MN,57628,"Minneapolis--St. Paul, MN",1014.79," 2,914,866 "," 2,314,701 "," 1,111 ",2018,12,2018,"26,103,531 ","2,297,680 ",11 ,"$7,976,511.00 ","$73,617,031.00 ",$32.04 ,$3.47 
50157,5157,Butler County Regional Transit Authority,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMILTON,OH,16885,"Cincinnati, OH--KY",752.28," 1,686,744 "," 394,803 ", 470 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50157,5157,Butler County Regional Transit Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMILTON,OH,16885,"Cincinnati, OH--KY",752.28," 1,686,744 "," 394,803 ", 470 ,2022,12,2022,"292,833 ","38,501 ",8 ,"$184,435.00 ","$3,253,150.00 ",$84.50 ,$4.79 
50157,5157,Butler County Regional Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMILTON,OH,16885,"Cincinnati, OH--KY",752.28," 1,686,744 "," 394,803 ", 470 ,2022,12,2022,"1,580,293 ","417,782 ",4 ,$0.00 ,"$4,172,384.00 ",$9.99 ,$0.00 
50158,5158,University of Michigan Parking and Transportation Services,MB,DO,Bus,Active,Full Reporter,University,Ann Arbor,MI,02602,"Ann Arbor, MI",143.45," 317,689 "," 66,641 ", 12 ,2023,6,2023,"10,883,233 ","5,308,822 ",2 ,$0.00 ,"$12,986,920.00 ",$2.45 ,$0.00 
50159,5159,River Valley Metro Mass Transit District,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BOURBONNAIS,IL,43885,"Kankakee, IL",31.66," 66,530 "," 69,360 ", 26 ,2022,6,2022,"1,115,088 ","23,231 ",48 ,"$17,472.00 ","$704,297.00 ",$30.32 ,$0.75 
50159,5159,River Valley Metro Mass Transit District,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BOURBONNAIS,IL,43885,"Kankakee, IL",31.66," 66,530 "," 69,360 ", 26 ,2022,6,2022,"109,580 ","15,345 ",7 ,"$6,934.00 ","$594,971.00 ",$38.77 ,$0.45 
50159,5159,River Valley Metro Mass Transit District,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BOURBONNAIS,IL,43885,"Kankakee, IL",31.66," 66,530 "," 69,360 ", 26 ,2022,6,2022,"3,180,213 ","413,691 ",8 ,"$187,218.00 ","$6,016,417.00 ",$14.54 ,$0.45 
50160,5160,County of Washington,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WEST BEND,WI,57466,"Milwaukee, WI",463.68," 1,306,795 "," 136,761 ", 435 ,2022,12,2022,"726,476 ","23,365 ",31 ,"$68,821.00 ","$1,112,974.00 ",$47.63 ,$2.95 
50160,5160,County of Washington,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WEST BEND,WI,57466,"Milwaukee, WI",463.68," 1,306,795 "," 136,761 ", 435 ,2022,12,2022,"688,754 ","72,234 ",10 ,"$391,262.00 ","$2,446,857.00 ",$33.87 ,$5.42 
50160,5160,County of Washington,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WEST BEND,WI,57466,"Milwaukee, WI",463.68," 1,306,795 "," 136,761 ", 435 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50161,5161,Ozaukee County ,CB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORT WASHINGTON,WI,57466,"Milwaukee, WI",463.68," 1,306,795 "," 91,503 ", 235 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50161,5161,Ozaukee County ,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORT WASHINGTON,WI,57466,"Milwaukee, WI",463.68," 1,306,795 "," 91,503 ", 235 ,2022,12,2022,"189,837 ","8,997 ",21 ,"$21,503.00 ","$833,784.00 ",$92.67 ,$2.39 
50161,5161,Ozaukee County ,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORT WASHINGTON,WI,57466,"Milwaukee, WI",463.68," 1,306,795 "," 91,503 ", 235 ,2022,12,2022,"551,350 ","77,764 ",7 ,"$434,145.00 ","$2,061,079.00 ",$26.50 ,$5.58 
50161,5161,Ozaukee County ,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORT WASHINGTON,WI,57466,"Milwaukee, WI",463.68," 1,306,795 "," 91,503 ", 235 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50161,5161,Ozaukee County ,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORT WASHINGTON,WI,57466,"Milwaukee, WI",463.68," 1,306,795 "," 91,503 ", 235 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50163,5163,"Licking County, Ohio",DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",NEWARK,OH,61705,"Newark, OH",44.09," 81,223 "," 181,359 ", 683 ,2022,12,2022,"639,650 ","62,845 ",10 ,"$385,121.00 ","$3,168,743.00 ",$50.42 ,$6.13 
50163,5163,"Licking County, Ohio",DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",NEWARK,OH,61705,"Newark, OH",44.09," 81,223 "," 181,359 ", 683 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50163,5163,"Licking County, Ohio",MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",NEWARK,OH,61705,"Newark, OH",44.09," 81,223 "," 181,359 ", 683 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50164,5R05-082,Sandusky Transit System,DR,PT,Bus,Inactive,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",SANDUSKY,OH,78774,"Sandusky--Port Clinton, OH",53.8," 61,743 ", 0 , 0 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50165,5165,Greene County Transit Board,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Xenia,OH,22528,"Dayton, OH",319.89," 674,046 "," 147,886 ", 425 ,2022,12,2022,"634,625 ","71,679 ",9 ,"$742,627.00 ","$3,366,199.00 ",$46.96 ,$10.36 
50166,5166,Board of  Clermont County Commissioners,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BATAVIA,OH,16885,"Cincinnati, OH--KY",752.28," 1,686,744 "," 208,601 ", 452 ,2022,12,2022,"135,131 ","13,887 ",10 ,"$591,800.00 ","$1,044,464.00 ",$75.21 ,$42.62 
50166,5166,Board of  Clermont County Commissioners,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BATAVIA,OH,16885,"Cincinnati, OH--KY",752.28," 1,686,744 "," 208,601 ", 452 ,2022,12,2022,"392,922 ","30,731 ",13 ,$0.00 ,"$1,053,088.00 ",$34.27 ,$0.00 
50166,5166,Board of  Clermont County Commissioners,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BATAVIA,OH,16885,"Cincinnati, OH--KY",752.28," 1,686,744 "," 208,601 ", 452 ,2022,12,2022,"120,446 ","11,964 ",10 ,"$30,704.00 ","$504,020.00 ",$42.13 ,$2.57 
50167,5167,"South Lake County Community Services, Inc.",DR,DO,Bus,Inactive,Small Systems Reporter,Private-Non-Profit Corporation,Crown Point,IN,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 216,180 ", 550 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50168,5168,Clinton Area Transit System,DR,DO,Bus,Inactive,Full Reporter,Public agency or authority that directly operates all transit service (not a State DOT),St. Johns,MI,47719,"Lansing, MI",155.83," 318,300 "," 74,753 ", 576 ,2009,9,2009,"493,371 ","61,441 ",8 ,"$153,796.00 ","$1,259,374.00 ",$20.50 ,$2.50 
50168,5168,Clinton Area Transit System,MB,DO,Bus,Inactive,Full Reporter,Public agency or authority that directly operates all transit service (not a State DOT),St. Johns,MI,47719,"Lansing, MI",155.83," 318,300 "," 74,753 ", 576 ,2009,9,2009,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50169,5169,"Miami County, Ohio ",DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",TROY,OH,22528,"Dayton, OH",319.89," 674,046 "," 109,264 ", 410 ,2022,12,2022,"291,938 ","40,787 ",7 ,"$295,763.00 ","$1,682,985.00 ",$41.26 ,$7.25 
50171,5171,"Fond du Lac, Wisconsin ",DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Fond du Lac,WI,30223,"Fond du Lac, WI",24.69," 54,731 "," 49,167 ", 19 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50171,5171,"Fond du Lac, Wisconsin ",DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Fond du Lac,WI,30223,"Fond du Lac, WI",24.69," 54,731 "," 49,167 ", 19 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50171,5171,"Fond du Lac, Wisconsin ",DR,TX,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Fond du Lac,WI,30223,"Fond du Lac, WI",24.69," 54,731 "," 49,167 ", 19 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50171,5171,"Fond du Lac, Wisconsin ",MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Fond du Lac,WI,30223,"Fond du Lac, WI",24.69," 54,731 "," 49,167 ", 19 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50171,5171,"Fond du Lac, Wisconsin ",MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Fond du Lac,WI,30223,"Fond du Lac, WI",24.69," 54,731 "," 49,167 ", 19 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50174,5174,City of Danville,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DANVILLE,IL,15211,"Champaign, IL",46.52," 147,452 "," 88,517 ", 34 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50174,5174,City of Danville,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DANVILLE,IL,15211,"Champaign, IL",46.52," 147,452 "," 88,517 ", 34 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50174,5174,City of Danville,MB,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DANVILLE,IL,15211,"Champaign, IL",46.52," 147,452 "," 88,517 ", 34 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50174,5174,City of Danville,MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DANVILLE,IL,15211,"Champaign, IL",46.52," 147,452 "," 88,517 ", 34 ,2023,6,2023,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50175,5175,Niles Trumbull Transit,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Niles,OH,97831,"Youngstown, OH",195.96," 320,901 "," 210,312 ", 625 ,2011,12,2011,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50176,5176,City of DeKalb,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",DEKALB,IL,22960,"DeKalb, IL",25.63," 64,736 "," 50,091 ", 19 ,2022,6,2022,"287,140 ","62,952 ",5 ,$0.00 ,"$2,488,958.00 ",$39.54 ,$0.00 
50176,5176,City of DeKalb,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",DEKALB,IL,22960,"DeKalb, IL",25.63," 64,736 "," 50,091 ", 19 ,2022,6,2022,"1,303,453 ","574,576 ",2 ,"$1,917,754.00 ","$4,907,367.00 ",$8.54 ,$3.34 
50179,5179,"Porter County Aging and Community Services, Inc.",DR,DO,Bus,Inactive,Small Systems Reporter,Private-Non-Profit Corporation,VALPARAISO,IN,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 170,389 ", 522 ,2022,6,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50180,5180,Livingston County Board of Commissioners,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",HOWELL,MI,83332,"South Lyon--Hamburg--Genoa, MI",119.51," 145,963 "," 196,161 ", 568 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50181,5181,City of Grand Haven Harbor Transit,DR,DO,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Grand Haven,MI,60841,"Muskegon--Norton Shores, MI",112.06," 166,414 "," 16,722 ", 11 ,2011,6,2011,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50182,5182,"Pace-Suburban Bus Division, ADA Paratransit Services",DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ARLINGTON HEIGHTS,IL,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 6,603,537 "," 1,337 ",2022,12,2022,"18,610,395 ","2,330,955 ",8 ,"$6,453,863.00 ","$153,280,652.00 ",$65.76 ,$2.77 
50182,5182,"Pace-Suburban Bus Division, ADA Paratransit Services",DR,TN,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ARLINGTON HEIGHTS,IL,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 6,603,537 "," 1,337 ",2022,12,2022,"6,480 ",983 ,7 ,"$1,640.00 ","$38,500.00 ",$39.17 ,$1.67 
50182,5182,"Pace-Suburban Bus Division, ADA Paratransit Services",DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,ARLINGTON HEIGHTS,IL,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 6,603,537 "," 1,337 ",2022,12,2022,"4,327,618 ","316,350 ",14 ,"$879,127.00 ","$17,683,943.00 ",$55.90 ,$2.78 
50183,5183,City of Valparaiso,CB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",VALPARAISO,IN,90095,"Valparaiso--Shorewood Forest, IN",33.64," 51,867 "," 34,151 ", 16 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50183,5183,City of Valparaiso,MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",VALPARAISO,IN,90095,"Valparaiso--Shorewood Forest, IN",33.64," 51,867 "," 34,151 ", 16 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50184,5184,Macatawa Area Express Transportation Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HOLLAND,MI,39430,"Holland, MI",64.8," 107,034 "," 90,852 ", 45 ,2022,9,2022,"205,079 ","49,730 ",4 ,"$31,514.00 ","$2,727,768.00 ",$54.85 ,$0.63 
50184,5184,Macatawa Area Express Transportation Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HOLLAND,MI,39430,"Holland, MI",64.8," 107,034 "," 90,852 ", 45 ,2022,9,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50184,5184,Macatawa Area Express Transportation Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HOLLAND,MI,39430,"Holland, MI",64.8," 107,034 "," 90,852 ", 45 ,2022,9,2022,"703,274 ","178,496 ",4 ,"$54,716.00 ","$2,745,186.00 ",$15.38 ,$0.31 
50184,5184,Macatawa Area Express Transportation Authority,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HOLLAND,MI,39430,"Holland, MI",64.8," 107,034 "," 90,852 ", 45 ,2022,9,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50186,5186,Lawrence County Port Authority,DR,DO,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,SOUTH POINT,OH,40753,"Huntington, WV--KY--OH",128.87," 200,157 "," 113,532 ", 67 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50186,5186,Lawrence County Port Authority,DR,PT,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,SOUTH POINT,OH,40753,"Huntington, WV--KY--OH",128.87," 200,157 "," 113,532 ", 67 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50189,5189,Michigan Department of Transportation,VP,PT,Bus,Inactive,Full Reporter,State Government Unit or Department of Transportation,Lansing,MI,23824,"Detroit, MI",1284.83," 3,776,890 "," 10,003,422 "," 97,990 ",2011,9,2011,"34,282,537 ","1,026,804 ",33 ,"$1,463,788.00 ","$3,534,875.00 ",$3.44 ,$1.43 
50190,5190,City of Chicago Department of Transportation,FB,DO,Ferry,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Chicago,IL,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 2,853,114 ", 2 ,2013,12,2013,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50190,5190,City of Chicago Department of Transportation,FB,PT,Ferry,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Chicago,IL,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 2,853,114 ", 2 ,2013,12,2013,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50191,5191,Mid-Ohio Regional Planning Commission,VP,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",COLUMBUS,OH,19234,"Columbus, OH",516.16," 1,567,254 "," 2,253,450 "," 7,944 ",2022,12,2022,"1,560,966 ","33,496 ",47 ,"$185,463.00 ","$395,610.00 ",$11.81 ,$5.54 
50192,5192,NWI Regional Bus Authority,CB,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Portage,IN,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 142,459 ", 44 ,2011,12,2011,"749,595 ","22,715 ",33 ,"$162,956.00 ","$647,503.00 ",$28.51 ,$7.17 
50192,5192,NWI Regional Bus Authority,DR,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Portage,IN,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 142,459 ", 44 ,2011,12,2011,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50192,5192,NWI Regional Bus Authority,DR,TX,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Portage,IN,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 142,459 ", 44 ,2011,12,2011,"61,320 ","16,079 ",4 ,"$40,678.00 ","$344,329.00 ",$21.41 ,$2.53 
50192,5192,NWI Regional Bus Authority,MB,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Portage,IN,16264,"Chicago, IL--IN",2337.89," 8,671,746 "," 142,459 ", 44 ,2011,12,2011,"1,043,917 ","294,061 ",4 ,"$227,528.00 ","$4,428,471.00 ",$15.06 ,$0.77 
50193,5193,Michigan Department of Transportation,VP,DO,Bus,Active,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,LANSING,MI,23824,"Detroit, MI",1284.83," 3,776,890 "," 10,041,771 "," 2,562 ",2022,9,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50193,5193,Michigan Department of Transportation,VP,PT,Bus,Active,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,LANSING,MI,23824,"Detroit, MI",1284.83," 3,776,890 "," 10,041,771 "," 2,562 ",2022,9,2022,"9,438,854 ","216,287 ",44 ,"$1,668,116.00 ","$1,566,177.00 ",$7.24 ,$7.71 
50197,5197,Trumbull County Transit Board,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Warren,OH,97831,"Youngstown, OH",195.96," 320,901 "," 210,312 ", 625 ,2018,12,2018,"732,975 ","58,638 ",13 ,"$94,936.00 ","$2,272,329.00 ",$38.75 ,$1.62 
50198,5198,Medina County Public Transit,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MEDINA,OH,17668,"Cleveland, OH",713.81," 1,712,178 "," 182,470 ", 425 ,2022,12,2022,"311,407 ","31,972 ",10 ,"$438,583.00 ","$1,237,196.00 ",$38.70 ,$13.72 
50198,5198,Medina County Public Transit,DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MEDINA,OH,17668,"Cleveland, OH",713.81," 1,712,178 "," 182,470 ", 425 ,2022,12,2022,"109,310 ","4,041 ",27 ,"$14,696.00 ","$330,459.00 ",$81.78 ,$3.64 
50198,5198,Medina County Public Transit,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",MEDINA,OH,17668,"Cleveland, OH",713.81," 1,712,178 "," 182,470 ", 425 ,2022,12,2022,"189,284 ","27,118 ",7 ,"$45,443.00 ","$884,764.00 ",$32.63 ,$1.68 
50199,5199,Delaware County Transit Board,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DELAWARE,OH,19234,"Columbus, OH",516.16," 1,567,254 "," 220,740 ", 459 ,2022,12,2022,"492,832 ","104,164 ",5 ,"$146,409.00 ","$3,533,321.00 ",$33.92 ,$1.41 
50199,5199,Delaware County Transit Board,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DELAWARE,OH,19234,"Columbus, OH",516.16," 1,567,254 "," 220,740 ", 459 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50204,5204,Jackson County Mass Transit District,MB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,CARBONDALE,IL,00017,Illinois Non-UZA,0," 2,638,201 "," 59,677 ", 584 ,2022,6,2022,"684,252 ","83,348 ",8 ,"$79,003.00 ","$1,846,466.00 ",$22.15 ,$0.95 
50209,5209,Central Indiana Regional Transportation Authority ,CB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,INDIANAPOLIS,IN,41212,"Indianapolis, IN",722.55," 1,699,881 "," 864,447 ", 368 ,2022,12,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
50209,5209,Central Indiana Regional Transportation Authority ,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,INDIANAPOLIS,IN,41212,"Indianapolis, IN",722.55," 1,699,881 "," 864,447 ", 368 ,2022,12,2022,"166,808 ","22,241 ",8 ,"$18,312.00 ","$685,406.00 ",$30.82 ,$0.82 
50209,5209,Central Indiana Regional Transportation Authority ,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,INDIANAPOLIS,IN,41212,"Indianapolis, IN",722.55," 1,699,881 "," 864,447 ", 368 ,2022,12,2022,"6,593,505 ","124,797 ",53 ,"$510,941.00 ","$588,177.00 ",$4.71 ,$4.09 
50211,5211,Rides Mass Transit District,MB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,HARRISBURG,IL,00017,Illinois Non-UZA,0," 2,638,201 "," 306,981 "," 7,379 ",2022,6,2022,"3,395,961 ","594,288 ",6 ,"$211,191.00 ","$16,204,281.00 ",$27.27 ,$0.36 
50213,5213,M-1 Rail,SR,DO,Rail,Active,Full Reporter,Private-Non-Profit Corporation,Detroit,MI,23824,"Detroit, MI",1284.83," 3,776,890 "," 21,738 ", 6 ,2022,9,2022,"663,984 ","562,821 ",1 ,$0.00 ,"$9,759,992.00 ",$17.34 ,$0.00 
50213,5213,M-1 Rail,SR,PT,Rail,Active,Full Reporter,Private-Non-Profit Corporation,Detroit,MI,23824,"Detroit, MI",1284.83," 3,776,890 "," 21,738 ", 6 ,2022,9,2022,0 ,0 ,0 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
